User: Vannucci

00 Run_Number: 03

01 Start Field: -0.5
02 Field Sweep: 0.0002
03 Record Step Field: 0.005
04 End Field: +0.5
05 Double Linear (y/n): n

06 CurrBias Lock-in Sens: 1e-6
07 Current Bias Resistor: 99.90e6
08 Lock-in Output Voltage: 0.2
09 Additional Lock-in Volt Gain: 1
10 Averaging: 5

11 User: Vannucci
12 Save Name: S-Si0022-V_C3_30V_-0p5_+0p5
13 TimeStamp (y/n): y
14 Comments: 

Gate Voltage = 30V for a Magnetic Field Sweep.
MEASURING --X-- ON LOCK-IN
Hall Measurement between 28 and 25 using current biasing of 26 and 7GND
temp = 50mk

Collected Data
Time, Field, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, T, V, A, V, A, S, Ohms
5161.44900012,0.365,29.99556,6.941189e-11,1.960657298e-07,2.002002002e-09,0.0102108716503,97.9348320351
5191.45600009,0.37,29.99549,7.025441e-11,1.991613068e-07,2.002002002e-09,0.0100521634155,99.4810727466
5222.37400007,0.375,29.99544,6.772668e-11,1.98538641e-07,2.002002002e-09,0.0100836894618,99.1700511795
5252.38100004,0.38,29.99541,6.963655e-11,2.001440302e-07,2.002002002e-09,0.0100028064789,99.9719430849
5282.61300015,0.385,29.99553,7.162358e-11,2.067187744e-07,2.002002002e-09,0.00968466462619,103.256027813
5312.74699998,0.39,29.99549,6.8815e-11,1.969509018e-07,2.002002002e-09,0.010164980123,98.3769754491
5344.09599996,0.395,29.99544,7.168677e-11,1.957009074e-07,2.002002002e-09,0.0102299065886,97.7526032463
5373.43300009,0.4,29.99538,6.662426e-11,1.780021358e-07,2.002002002e-09,0.0112470673063,88.9120668321
5404.54299998,0.405,29.9955,7.075288e-11,2.125957104e-07,2.002002002e-09,0.00941694448225,106.191557345
5434.23000002,0.41,29.99552,6.8808e-11,1.90425329e-07,2.002002002e-09,0.0105133178055,95.1174518355
5464.02999997,0.415,29.99545,6.843583e-11,2.06565828e-07,2.002002002e-09,0.00969183538916,103.179631086
5495.12400007,0.42,29.9955,7.629277e-11,1.765739836e-07,2.002002002e-09,0.0113380349765,88.1987048082
5526.48800015,0.425,29.99552,6.994545e-11,1.957324594e-07,2.002002002e-09,0.0102282575314,97.7683634703
5555.171,0.43,29.99554,6.750905e-11,1.889580856e-07,2.002002002e-09,0.0105949528206,94.3845637572
5585.73600006,0.435,29.99557,6.830247e-11,1.954778456e-07,2.002002002e-09,0.0102415800412,97.6411838772
5615.10400009,0.44,29.99551,7.94594e-11,1.902286182e-07,2.002002002e-09,0.0105241893725,95.0191947909
5644.01100016,0.445,29.99548,6.882204e-11,1.725323992e-07,2.002002002e-09,0.0116036292968,86.1799334004
5673.60299993,0.45,29.99558,7.182018e-11,1.888236034e-07,2.002002002e-09,0.0106024986599,94.3173898983
5704.82400012,0.455,29.99551,6.621711e-11,1.704457148e-07,2.002002002e-09,0.0117456869148,85.1376345426
5733.6500001,0.46,29.99548,7.111096e-11,1.805274052e-07,2.002002002e-09,0.0110897400856,90.1734388974
5763.11300015,0.465,29.99543,7.364569e-11,1.922552604e-07,2.002002002e-09,0.0104132495404,96.0315025698
5791.90600014,0.47,29.99554,6.870973e-11,1.747601302e-07,2.002002002e-09,0.0114557136099,87.2926850349
5820.27100015,0.475,29.99542,7.017009e-11,1.723447902e-07,2.002002002e-09,0.0116162606347,86.0862227049
5851.28400016,0.48,29.99544,7.204476e-11,1.670602538e-07,2.002002002e-09,0.0119837122024,83.4465967731
5880.07800007,0.485,29.99545,7.226952e-11,1.568077764e-07,2.002002002e-09,0.0127672367274,78.3254843118
5909.55700016,0.49,29.99548,7.033864e-11,1.699162666e-07,2.002002002e-09,0.0117822857226,84.8731751667
5939.56599998,0.495,29.99554,6.87869e-11,1.644400308e-07,2.002002002e-09,0.0121746632633,82.1377953846
5969.12700009,0.5,29.99556,6.844289e-11,1.568306022e-07,2.002002002e-09,0.0127653785289,78.3368857989
